Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Month,Week day,Week,Time,Payment,cogs,gross margin percentage,gross income,Rating
503-07-0930,C,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.44,429.17,23-Feb-2019-Sat,Feb,Sat,8,0.825694444,Credit card,408.73,4.76,20.44,8.2
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,3,14.82,311.19,23-Feb-2019-Sat,Feb,Sat,8,0.833333333,Ewallet,296.37,4.76,14.82,6.4
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.59,75.47,23-Feb-2019-Sat,Feb,Sat,8,0.863194444,Ewallet,71.88,4.76,3.59,6.4
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.69,308.57,23-Feb-2019-Sat,Feb,Sat,8,0.770833333,Cash,293.88,4.76,14.69,6
831-81-6575,B,Mandalay,Member,Female,Electronic accessories,75.59,9,34.02,714.33,23-Feb-2019-Sat,Feb,Sat,8,0.466666667,Cash,680.31,4.76,34.02,8
315-22-5665,C,Naypyitaw,Normal,Female,Home and lifestyle,73.56,10,36.78,772.38,24-Feb-2019-Sun,Feb,Sun,9,0.484722222,Ewallet,735.6,4.76,36.78,8
803-83-5989,C,Naypyitaw,Normal,Male,Home and lifestyle,55.73,6,16.72,351.1,24-Feb-2019-Sun,Feb,Sun,9,0.454861111,Ewallet,334.38,4.76,16.72,7
692-27-8933,B,Mandalay,Normal,Female,Sports and travel,57.95,6,17.39,365.09,24-Feb-2019-Sun,Feb,Sun,9,0.543055556,Cash,347.7,4.76,17.39,5.2
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,24-Feb-2019-Sun,Feb,Sun,9,0.697222222,Cash,247.4,4.76,12.37,7.1
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.38,175.92,24-Feb-2019-Sun,Feb,Sun,9,0.83125,Cash,167.54,4.76,8.38,4.6
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,24-Feb-2019-Sun,Feb,Sun,9,0.547222222,Ewallet,50.8,4.76,2.54,4.1
380-60-5336,A,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,24-Feb-2019-Sun,Feb,Sun,9,0.754166667,Credit card,402.6,4.76,20.13,5
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.77,100.13,24-Feb-2019-Sun,Feb,Sun,9,0.423611111,Credit card,95.36,4.76,4.77,4.1
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.57,222.01,24-Feb-2019-Sun,Feb,Sun,9,0.601388889,Ewallet,211.44,4.76,10.57,8.9
355-53-5943,A,Yangon,Member,Female,Electronic accessories,68.84,6,20.65,433.69,25-Feb-2019-Mon,Feb,Mon,9,0.608333333,Ewallet,413.04,4.76,20.65,5.8
300-71-4605,C,Naypyitaw,Member,Male,Electronic accessories,86.04,5,21.51,451.71,25-Feb-2019-Mon,Feb,Mon,9,0.475,Ewallet,430.2,4.76,21.51,4.8
871-79-8483,B,Mandalay,Normal,Male,Fashion accessories,94.13,5,23.53,494.18,25-Feb-2019-Mon,Feb,Mon,9,0.81875,Credit card,470.65,4.76,23.53,4.8
275-28-0149,A,Yangon,Normal,Male,Sports and travel,63.69,1,3.18,66.87,25-Feb-2019-Mon,Feb,Mon,9,0.68125,Cash,63.69,4.76,3.18,6
505-02-0892,B,Mandalay,Member,Male,Health and beauty,42.57,8,17.03,357.59,25-Feb-2019-Mon,Feb,Mon,9,0.591666667,Ewallet,340.56,4.76,17.03,5.6
735-06-4124,C,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.43,51.04,25-Feb-2019-Mon,Feb,Mon,9,0.646527778,Cash,48.61,4.76,2.43,4.4
502-05-1910,A,Yangon,Normal,Male,Health and beauty,65.18,3,9.78,205.32,25-Feb-2019-Mon,Feb,Mon,9,0.857638889,Credit card,195.54,4.76,9.78,6.3
511-54-3087,B,Mandalay,Normal,Male,Sports and travel,88.45,1,4.42,92.87,25-Feb-2019-Mon,Feb,Mon,9,0.691666667,Credit card,88.45,4.76,4.42,9.5
719-89-8991,A,Yangon,Member,Female,Sports and travel,91.41,5,22.85,479.9,25-Feb-2019-Mon,Feb,Mon,9,0.66875,Ewallet,457.05,4.76,22.85,7.1
308-81-0538,A,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,25-Feb-2019-Mon,Feb,Mon,9,0.719444444,Credit card,292.2,4.76,14.61,4.9
834-83-1826,B,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,25-Feb-2019-Mon,Feb,Mon,9,0.719444444,Credit card,410.2,4.76,20.51,7.6
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.51,262.79,25-Feb-2019-Mon,Feb,Mon,9,0.775694444,Cash,250.28,4.76,12.51,9.5
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.4,554.3,25-Feb-2019-Mon,Feb,Mon,9,0.498611111,Ewallet,527.9,4.76,26.4,10
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.99,41.74,25-Feb-2019-Mon,Feb,Mon,9,0.846527778,Cash,39.75,4.76,1.99,6.1
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,25-Feb-2019-Mon,Feb,Mon,9,0.78125,Cash,298.8,4.76,14.94,5.8
574-80-1489,B,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,25-Feb-2019-Mon,Feb,Mon,9,0.556944444,Ewallet,251.4,4.76,12.57,8.7
466-61-5506,B,Mandalay,Member,Female,Electronic accessories,90.7,6,27.21,571.41,26-Feb-2019-Tue,Feb,Tue,9,0.452777778,Cash,544.2,4.76,27.21,5.3
154-74-7179,B,Mandalay,Normal,Male,Sports and travel,54.45,1,2.72,57.17,26-Feb-2019-Tue,Feb,Tue,9,0.808333333,Ewallet,54.45,4.76,2.72,7.9
477-24-6490,B,Mandalay,Normal,Female,Health and beauty,99.71,6,29.91,628.17,26-Feb-2019-Tue,Feb,Tue,9,0.702777778,Ewallet,598.26,4.76,29.91,7.9
649-11-3678,C,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.32,216.69,26-Feb-2019-Tue,Feb,Tue,9,0.851388889,Cash,206.37,4.76,10.32,5.5
437-53-3084,B,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.99,209.77,26-Feb-2019-Tue,Feb,Tue,9,0.491666667,Ewallet,199.78,4.76,9.99,7.1
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,1,2.77,58.22,26-Feb-2019-Tue,Feb,Tue,9,0.740277778,Credit card,55.45,4.76,2.77,4.9
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.11,401.27,26-Feb-2019-Tue,Feb,Tue,9,0.498611111,Ewallet,382.16,4.76,19.11,4.5
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.66,97.88,26-Feb-2019-Tue,Feb,Tue,9,0.519444444,Credit card,93.22,4.76,4.66,6.6
518-71-6847,B,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,26-Feb-2019-Tue,Feb,Tue,9,0.631944444,Ewallet,159.6,4.76,7.98,4.9
370-41-7321,B,Mandalay,Member,Male,Health and beauty,56.69,9,25.51,535.72,27-Feb-2019-Wed,Feb,Wed,9,0.725,Credit card,510.21,4.76,25.51,8.4
318-68-5053,B,Mandalay,Normal,Female,Health and beauty,76.99,6,23.1,485.04,27-Feb-2019-Wed,Feb,Wed,9,0.746527778,Cash,461.94,4.76,23.1,6.1
135-84-8019,A,Yangon,Normal,Female,Fashion accessories,77.93,9,35.07,736.44,27-Feb-2019-Wed,Feb,Wed,9,0.673611111,Ewallet,701.37,4.76,35.07,7.6
400-45-1220,B,Mandalay,Normal,Female,Health and beauty,13.5,10,6.75,141.75,27-Feb-2019-Wed,Feb,Wed,9,0.4625,Credit card,135,4.76,6.75,4.8
605-72-4132,C,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.79,793.55,27-Feb-2019-Wed,Feb,Wed,9,0.633333333,Cash,755.76,4.76,37.79,9.1
741-73-3559,B,Mandalay,Normal,Male,Sports and travel,67.27,5,16.82,353.17,27-Feb-2019-Wed,Feb,Wed,9,0.727083333,Cash,336.35,4.76,16.82,6.9
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.86,165.12,27-Feb-2019-Wed,Feb,Wed,9,0.733333333,Ewallet,157.26,4.76,7.86,7.5
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.98,104.67,27-Feb-2019-Wed,Feb,Wed,9,0.432638889,Credit card,99.69,4.76,4.98,8
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.15,45.11,27-Feb-2019-Wed,Feb,Wed,9,0.515277778,Ewallet,42.96,4.76,2.15,6.6
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.89,207.59,27-Feb-2019-Wed,Feb,Wed,9,0.789583333,Credit card,197.7,4.76,9.89,5
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.43,197.93,27-Feb-2019-Wed,Feb,Wed,9,0.766666667,Ewallet,188.5,4.76,9.43,5.6
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.05,631.14,27-Feb-2019-Wed,Feb,Wed,9,0.792361111,Credit card,601.09,4.76,30.05,8
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,27-Feb-2019-Wed,Feb,Wed,9,0.536111111,Credit card,648.2,4.76,32.41,9.3
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,27-Feb-2019-Wed,Feb,Wed,9,0.486111111,Ewallet,744.4,4.76,37.22,5.1
399-46-5918,C,Naypyitaw,Normal,Female,Electronic accessories,85.98,8,34.39,722.23,28-Feb-2019-Thu,Feb,Thu,9,0.792361111,Cash,687.84,4.76,34.39,8.2
142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,195.72,28-Feb-2019-Thu,Feb,Thu,9,0.775694444,Credit card,186.4,4.76,9.32,6
709-58-4068,B,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.55,431.45,28-Feb-2019-Thu,Feb,Thu,9,0.6125,Cash,410.9,4.76,20.55,7.3
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.19,507.91,28-Feb-2019-Thu,Feb,Thu,9,0.845833333,Cash,483.72,4.76,24.19,9.1
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56,3,8.4,176.4,28-Feb-2019-Thu,Feb,Thu,9,0.814583333,Ewallet,168,4.76,8.4,4.8
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.02,63.32,28-Feb-2019-Thu,Feb,Thu,9,0.734722222,Cash,60.3,4.76,3.02,6
189-98-2939,C,Naypyitaw,Normal,Male,Fashion accessories,78.55,9,35.35,742.3,1-Mar-2019-Fri,Mar,Fri,9,0.556944444,Cash,706.95,4.76,35.35,7.2
453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.13,86.63,1-Mar-2019-Fri,Mar,Fri,9,0.652777778,Ewallet,82.5,4.76,4.13,6.5
153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.98,314.54,1-Mar-2019-Fri,Mar,Fri,9,0.647222222,Ewallet,299.56,4.76,14.98,4.2
220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.47,72.93,1-Mar-2019-Fri,Mar,Fri,9,0.759722222,Ewallet,69.46,4.76,3.47,9.7
339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.46,597.63,1-Mar-2019-Fri,Mar,Fri,9,0.825694444,Ewallet,569.17,4.76,28.46,6.3
207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.95,145.97,1-Mar-2019-Fri,Mar,Fri,9,0.510416667,Ewallet,139.02,4.76,6.95,8.1
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.22,46.68,1-Mar-2019-Fri,Mar,Fri,9,0.479166667,Credit card,44.46,4.76,2.22,8.7
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,1-Mar-2019-Fri,Mar,Fri,9,0.431944444,Credit card,454.8,4.76,22.74,4.8
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.46,93.74,1-Mar-2019-Fri,Mar,Fri,9,0.682638889,Credit card,89.28,4.76,4.46,4.4
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.69,56.41,1-Mar-2019-Fri,Mar,Fri,9,0.835416667,Ewallet,53.72,4.76,2.69,6.4
549-59-1358,A,Yangon,Member,Male,Sports and travel,88.63,3,13.29,279.18,2-Mar-2019-Sat,Mar,Sat,9,0.733333333,Ewallet,265.89,4.76,13.29,6
225-98-1496,C,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,4.05,85.11,2-Mar-2019-Sat,Mar,Sat,9,0.542361111,Credit card,81.06,4.76,4.05,7.1
817-69-8206,B,Mandalay,Normal,Female,Electronic accessories,99.73,9,44.88,942.45,2-Mar-2019-Sat,Mar,Sat,9,0.820833333,Credit card,897.57,4.76,44.88,6.5
346-84-3103,B,Mandalay,Member,Female,Electronic accessories,13.22,5,3.31,69.41,2-Mar-2019-Sat,Mar,Sat,9,0.809722222,Cash,66.1,4.76,3.31,4.3
883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.44,30.22,2-Mar-2019-Sat,Mar,Sat,9,0.822222222,Credit card,28.78,4.76,1.44,7.2
565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,27,9,12.15,255.15,2-Mar-2019-Sat,Mar,Sat,9,0.594444444,Cash,243,4.76,12.15,4.8
878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.28,572.78,2-Mar-2019-Sat,Mar,Sat,9,0.473611111,Credit card,545.5,4.76,27.28,7.1
408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.89,543.75,2-Mar-2019-Sat,Mar,Sat,9,0.695833333,Ewallet,517.86,4.76,25.89,4.1
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.01,231.24,2-Mar-2019-Sat,Mar,Sat,9,0.548611111,Ewallet,220.23,4.76,11.01,4
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.78,835.29,2-Mar-2019-Sat,Mar,Sat,9,0.527777778,Cash,795.51,4.76,39.78,6.3
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.95,82.89,2-Mar-2019-Sat,Mar,Sat,9,0.677777778,Credit card,78.94,4.76,3.95,5
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.12,485.57,2-Mar-2019-Sat,Mar,Sat,9,0.690972222,Credit card,462.45,4.76,23.12,8.6
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2-Mar-2019-Sat,Mar,Sat,9,0.576388889,Cash,599.2,4.76,29.96,5.3
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.94,82.72,2-Mar-2019-Sat,Mar,Sat,9,0.525,Ewallet,78.78,4.76,3.94,6.3
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.53,53.15,2-Mar-2019-Sat,Mar,Sat,9,0.809722222,Ewallet,50.62,4.76,2.53,7.2
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.3,279.38,2-Mar-2019-Sat,Mar,Sat,9,0.759722222,Ewallet,266.08,4.76,13.3,6.9
172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.83,80.37,2-Mar-2019-Sat,Mar,Sat,9,0.7625,Credit card,76.54,4.76,3.83,5.8
303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2-Mar-2019-Sat,Mar,Sat,9,0.719444444,Ewallet,973.8,4.76,48.69,4.4
631-41-3108,A,Yangon,Normal,Male,Home and lifestyle,46.33,7,16.22,340.53,3-Mar-2019-Sun,Mar,Sun,10,0.557638889,Credit card,324.31,4.76,16.22,7.4
777-82-7220,B,Mandalay,Member,Male,Home and lifestyle,30.12,8,12.05,253.01,3-Mar-2019-Sun,Mar,Sun,10,0.542361111,Cash,240.96,4.76,12.05,7.7
861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,81.97,10,40.99,860.69,3-Mar-2019-Sun,Mar,Sun,10,0.604166667,Cash,819.7,4.76,40.99,9.2
733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,3-Mar-2019-Sun,Mar,Sun,10,0.803472222,Cash,166.8,4.76,8.34,6.3
175-54-2529,A,Yangon,Member,Male,Food and beverages,22.17,8,8.87,186.23,3-Mar-2019-Sun,Mar,Sun,10,0.709027778,Credit card,177.36,4.76,8.87,9.6
305-14-0245,B,Mandalay,Member,Female,Home and lifestyle,94.49,8,37.8,793.72,3-Mar-2019-Sun,Mar,Sun,10,0.791666667,Ewallet,755.92,4.76,37.8,7.5
211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,51.92,5,12.98,272.58,3-Mar-2019-Sun,Mar,Sun,10,0.570833333,Cash,259.6,4.76,12.98,7.5
568-88-3448,A,Yangon,Normal,Male,Health and beauty,25,1,1.25,26.25,3-Mar-2019-Sun,Mar,Sun,10,0.63125,Ewallet,25,4.76,1.25,5.5
234-03-4040,B,Mandalay,Member,Female,Food and beverages,73.05,10,36.53,767.03,3-Mar-2019-Sun,Mar,Sun,10,0.517361111,Credit card,730.5,4.76,36.53,8.7
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.96,293.14,3-Mar-2019-Sun,Mar,Sun,10,0.454166667,Credit card,279.18,4.76,13.96,4.3
610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.13,212.78,3-Mar-2019-Sun,Mar,Sun,10,0.854861111,Credit card,202.65,4.76,10.13,6
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.6,369.68,3-Mar-2019-Sun,Mar,Sun,10,0.733333333,Cash,352.08,4.76,17.6,8.8
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.32,48.73,3-Mar-2019-Sun,Mar,Sun,10,0.8375,Credit card,46.41,4.76,2.32,4
324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,3-Mar-2019-Sun,Mar,Sun,10,0.8125,Ewallet,241.6,4.76,12.08,5.1
228-96-1411,C,Naypyitaw,Member,Female,Food and beverages,98.7,8,39.48,829.08,4-Mar-2019-Mon,Mar,Mon,10,0.860416667,Cash,789.6,4.76,39.48,7.6
586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.34,7,4.32,90.7,4-Mar-2019-Mon,Mar,Mon,10,0.471527778,Credit card,86.38,4.76,4.32,6.7
667-92-0055,A,Yangon,Member,Male,Health and beauty,99.83,6,29.95,628.93,4-Mar-2019-Mon,Mar,Mon,10,0.626388889,Ewallet,598.98,4.76,29.95,8.5
320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.51,31.75,4-Mar-2019-Mon,Mar,Mon,10,0.655555556,Cash,30.24,4.76,1.51,8.4
346-12-3257,B,Mandalay,Member,Male,Electronic accessories,19.24,9,8.66,181.82,4-Mar-2019-Mon,Mar,Mon,10,0.686111111,Cash,173.16,4.76,8.66,8
256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.31,237.43,4-Mar-2019-Mon,Mar,Mon,10,0.825,Ewallet,226.12,4.76,11.31,5.5
227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.66,76.76,4-Mar-2019-Mon,Mar,Mon,10,0.515972222,Cash,73.1,4.76,3.66,4.4
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.32,510.62,4-Mar-2019-Mon,Mar,Mon,10,0.530555556,Cash,486.3,4.76,24.32,8.8
759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.03,462.67,4-Mar-2019-Mon,Mar,Mon,10,0.477083333,Cash,440.64,4.76,22.03,8
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.31,216.44,4-Mar-2019-Mon,Mar,Mon,10,0.420138889,Cash,206.13,4.76,10.31,8.7
558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.99,314.69,4-Mar-2019-Mon,Mar,Mon,10,0.64375,Ewallet,299.7,4.76,14.99,7.2
221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.93,313.57,4-Mar-2019-Mon,Mar,Mon,10,0.44375,Cash,298.64,4.76,14.93,8.5
371-85-5789,B,Mandalay,Normal,Male,Health and beauty,87.98,3,13.2,277.14,5-Mar-2019-Tue,Mar,Tue,10,0.444444444,Ewallet,263.94,4.76,13.2,5.1
510-95-6347,B,Mandalay,Member,Female,Food and beverages,48.52,3,7.28,152.84,5-Mar-2019-Tue,Mar,Tue,10,0.761805556,Ewallet,145.56,4.76,7.28,4
829-49-1914,C,Naypyitaw,Member,Female,Food and beverages,78.31,10,39.16,822.26,5-Mar-2019-Tue,Mar,Tue,10,0.683333333,Ewallet,783.1,4.76,39.16,6.6
730-50-9884,C,Naypyitaw,Normal,Female,Sports and travel,83.06,7,29.07,610.49,5-Mar-2019-Tue,Mar,Tue,10,0.604861111,Ewallet,581.42,4.76,29.07,4
733-01-9107,B,Mandalay,Normal,Male,Home and lifestyle,82.7,6,24.81,521.01,5-Mar-2019-Tue,Mar,Tue,10,0.759722222,Cash,496.2,4.76,24.81,7.4
291-32-1427,B,Mandalay,Member,Male,Fashion accessories,21.94,5,5.49,115.19,5-Mar-2019-Tue,Mar,Tue,10,0.520138889,Ewallet,109.7,4.76,5.49,5.3
895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.71,56.95,5-Mar-2019-Tue,Mar,Tue,10,0.823611111,Ewallet,54.24,4.76,2.71,8
755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.06,232.16,5-Mar-2019-Tue,Mar,Tue,10,0.713194444,Credit card,221.1,4.76,11.06,8.6
848-42-2560,A,Yangon,Normal,Female,Fashion accessories,81.91,2,8.19,172.01,5-Mar-2019-Tue,Mar,Tue,10,0.738194444,Cash,163.82,4.76,8.19,7.8
433-75-6987,B,Mandalay,Member,Female,Health and beauty,55.97,7,19.59,411.38,5-Mar-2019-Tue,Mar,Tue,10,0.795833333,Ewallet,391.79,4.76,19.59,8.9
793-10-3222,B,Mandalay,Member,Female,Health and beauty,41.06,6,12.32,258.68,5-Mar-2019-Tue,Mar,Tue,10,0.5625,Credit card,246.36,4.76,12.32,8.3
608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8,10.13,212.69,5-Mar-2019-Tue,Mar,Tue,10,0.85,Ewallet,202.56,4.76,10.13,8.7
148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,5-Mar-2019-Tue,Mar,Tue,10,0.572222222,Credit card,121.2,4.76,6.06,8.4
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.75,246.68,5-Mar-2019-Tue,Mar,Tue,10,0.693055556,Ewallet,234.93,4.76,11.75,5.4
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,5-Mar-2019-Tue,Mar,Tue,10,0.742361111,Credit card,697.4,4.76,34.87,8.9
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.18,801.86,5-Mar-2019-Tue,Mar,Tue,10,0.819444444,Ewallet,763.68,4.76,38.18,4.7
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.86,480.03,5-Mar-2019-Tue,Mar,Tue,10,0.751388889,Credit card,457.17,4.76,22.86,4.2
199-75-8169,A,Yangon,Member,Male,Sports and travel,15.81,10,7.91,166.01,6-Mar-2019-Wed,Mar,Wed,10,0.51875,Credit card,158.1,4.76,7.91,8.6
802-70-5316,A,Yangon,Member,Female,Sports and travel,92.13,6,27.64,580.42,6-Mar-2019-Wed,Mar,Wed,10,0.856944444,Cash,552.78,4.76,27.64,8.3
262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.74,603.62,6-Mar-2019-Wed,Mar,Wed,10,0.629861111,Credit card,574.88,4.76,28.74,6.2
468-01-2051,B,Mandalay,Normal,Male,Food and beverages,62.08,7,21.73,456.29,6-Mar-2019-Wed,Mar,Wed,10,0.573611111,Ewallet,434.56,4.76,21.73,5.4
783-09-1637,B,Mandalay,Normal,Female,Sports and travel,67.43,5,16.86,354.01,6-Mar-2019-Wed,Mar,Wed,10,0.759027778,Ewallet,337.15,4.76,16.86,6.3
523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37,1,1.85,38.85,6-Mar-2019-Wed,Mar,Wed,10,0.561805556,Credit card,37,4.76,1.85,7.9
254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,9,9.68,203.18,6-Mar-2019-Wed,Mar,Wed,10,0.531944444,Credit card,193.5,4.76,9.68,7.8
885-17-6250,A,Yangon,Normal,Female,Health and beauty,79.74,1,3.99,83.73,6-Mar-2019-Wed,Mar,Wed,10,0.441666667,Ewallet,79.74,4.76,3.99,7.3
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.79,352.67,6-Mar-2019-Wed,Mar,Wed,10,0.646527778,Ewallet,335.88,4.76,16.79,5.1
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.1,149,6-Mar-2019-Wed,Mar,Wed,10,0.872916667,Cash,141.9,4.76,7.1,9.4
883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.99,104.83,6-Mar-2019-Wed,Mar,Wed,10,0.496527778,Credit card,99.84,4.76,4.99,7
242-55-6721,B,Mandalay,Normal,Male,Home and lifestyle,16.16,2,1.62,33.94,7-Mar-2019-Thu,Mar,Thu,10,0.492361111,Ewallet,32.32,4.76,1.62,6.5
307-85-2293,B,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,7-Mar-2019-Thu,Mar,Thu,10,0.581944444,Ewallet,251.4,4.76,12.57,9.7
821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,7-Mar-2019-Thu,Mar,Thu,10,0.620138889,Ewallet,65.8,4.76,3.29,5.6
423-64-4619,A,Yangon,Member,Female,Health and beauty,15.55,9,7,146.95,7-Mar-2019-Thu,Mar,Thu,10,0.55,Cash,139.95,4.76,7,5
471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.98,209.56,7-Mar-2019-Thu,Mar,Thu,10,0.859027778,Ewallet,199.58,4.76,9.98,8
598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.81,353.09,7-Mar-2019-Thu,Mar,Thu,10,0.704166667,Ewallet,336.28,4.76,16.81,4.4
643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.9,102.84,7-Mar-2019-Thu,Mar,Thu,10,0.488888889,Ewallet,97.94,4.76,4.9,6.9
399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.66,139.92,7-Mar-2019-Thu,Mar,Thu,10,0.432638889,Credit card,133.26,4.76,6.66,8.6
